order_id,merchant_id,customer_name,device_fingerprint,upi_vpa,delivery_lat,delivery_lon,order_amount_inr,order_date,dispute_filed,dispute_reason
ORD-aefaa0d810,M_ElectroHub,Ganga Mall,dfp_505705187a631548ddc9,tripathiudant@paytm,28.592827,77.044743,41555.77,2026-06-12T00:00:00,False,item_not_as_described
ORD-555cee6a8e,M_HomeBazaar,Elijah Bhasin,dfp_7a80994bc27a6911ec2d,riasagar@ybl,28.591641,77.045496,18023.34,2026-06-11T00:00:00,False,
ORD-1cf3a424b0,M_GadgetKart,Urvashi Raj,dfp_b0395948379573b5d422,fdoshi@oksbi,13.003032,80.256131,36731.3,2026-06-25T00:00:00,False,
ORD-f14e45770b,M_GadgetKart,Zilmil Loke,dfp_3d64e9e582175979676c,samrafarhan@paytm,17.417615,78.335351,12648.64,2026-06-13T00:00:00,True,item_not_as_described
ORD-a06f4896cb,M_TrendMart,Madhav Balan,dfp_1a70531e0ba917227808,madhavbalan_W@paytm,13.001124,80.256292,16744.47,2026-06-15T00:00:00,True,item_not_received
ORD-3b36b6f952,M_HomeBazaar,Faraj Varkey,dfp_25703d75cc7fc7b37430,siddharth22@oksbi,28.590478,77.045213,40045.58,2026-03-16T00:00:00,False,item_not_as_described
ORD-cbb60e39d7,M_TrendMart,Nidhi Rama,dfp_c21a80e2e32deb832012,guptahemal@oksbi,13.001465,80.253265,40058.77,2026-06-16T00:00:00,True,
ORD-ff5e749d9c,M_HomeBazaar,Vrishti Gupta,dfp_e78b48e698f9f01fb57f,ijayanaik@okhdfcbank,28.591814,77.052558,9764.43,2026-01-20T00:00:00,False,
ORD-aa200d748c,M_TrendMart,Onkar Bhasin,dfp_4dbfbd00b4c5b9862d03,onkarbhasin@paytm,19.119729,72.846831,9204.3,2026-03-26T00:00:00,True,item_not_received
ORD-e68899e56e,M_TrendMart,Dhriti Bhagat,dfp_7f569c16c845c2ace52d,krishnamurthysamaksh@ybl,12.934035,77.618025,7798.34,2026-05-10T00:00:00,False,item_not_as_described
ORD-3d80853a89,M_HomeBazaar,Keya Dyal,dfp_e52969d38c53f8865f74,chanderhamsini@okhdfcbank,28.618368,77.045104,42756.13,2026-02-17T00:00:00,False,item_not_as_described
ORD-b4189348fb,M_TrendMart,Kashvi Ravi,dfp_aa45f8b48334e8a7759a,skohli@ybl,17.447847,78.347849,14844.88,2026-04-09T00:00:00,False,item_not_as_described
ORD-3c12fd3aef,M_HomeBazaar,Triya Ganesan,dfp_ff8573d0d2c8e8954f7a,ranveermanne@paytm,12.935212,77.62444,42682.02,2026-04-17T00:00:00,True,item_not_received
ORD-c8ff54bdf6,M_HomeBazaar,Darika Lal,dfp_4b5d46923af9590bc1be,yochana77@ybl,12.997985,80.269584,29644.11,2026-04-16T00:00:00,False,item_not_as_described
ORD-30b53a1548,M_FashionNest,Janaki Varghese,dfp_28875299d38685f9b17b,sethyahvi@oksbi,13.006596,80.252661,32992.98,2026-06-14T00:00:00,False,
ORD-2533a8b36f,M_TrendMart,Abha Ghosh,dfp_0f5b890314c4c9aaf956,ravelsneha@oksbi,17.441767,78.355516,40116.33,2026-06-07T00:00:00,False,
ORD-f9f6d3abea,M_ElectroHub,Parth Shetty,dfp_ca91005d12e74a1a8461,zgopal@okhdfcbank,19.12128,72.847485,10872.72,2026-03-27T00:00:00,False,
ORD-70dadd83fb,M_TrendMart,Wahab Raval,dfp_da2174408470d1dd9878,koshybalveer@ybl,17.446468,78.354852,20512.6,2026-07-14T00:00:00,False,
ORD-5cd2a36201,M_ElectroHub,Vedika Handa,dfp_04769ad44c7e5e042be2,balaylipika@paytm,17.43832,78.347593,23296.14,2026-03-18T00:00:00,False,item_not_as_described
ORD-23628222dd,M_TrendMart,Tara Tank,dfp_d3917b544423940ed2bc,taratank@oksbi,13.001141,80.256469,1895.42,2026-04-27T00:00:00,False,
ORD-cb4515d961,M_HomeBazaar,Vansha Desai,dfp_61d19840d4907254853b,vihaankata_o@ibl,19.119921,72.847045,50582.83,2026-02-24T00:00:00,True,item_not_received
ORD-e956d432be,M_HomeBazaar,Sudiksha Bobal,dfp_022bb193e67cb16ed9c7,aishanihora@oksbi,28.592996,77.05424,43391.5,2026-04-01T00:00:00,True,
ORD-86a79a9b16,M_TrendMart,Dakshesh Trivedi,dfp_661db3c1a83c5fa21422,grewalekapad@ybl,28.591667,77.043301,8382.18,2026-04-28T00:00:00,False,item_not_as_described
ORD-d51a3b9ebd,M_GadgetKart,Sanaya Mani,dfp_6add829bb5595894233b,jacobdeep@oksbi,17.439985,78.348878,2680.49,2026-06-05T00:00:00,False,
ORD-a56b3d4b17,M_HomeBazaar,Yasti Dutta,dfp_7de73174576ae6f7509e,yastidutta@oksbi,17.440051,78.348862,3425.28,2026-01-30T00:00:00,False,
ORD-1f427760df,M_HomeBazaar,Aahana Kashyap,dfp_57d6e98f1341558e9eee,qminhas@paytm,28.589999,77.042083,23107.54,2026-07-04T00:00:00,False,item_not_as_described
ORD-7cdbf2af72,M_GadgetKart,Girish Tiwari,dfp_6cc62979bfbdec8755e0,meeraborde@oksbi,12.9442,77.631951,664.62,2026-07-13T00:00:00,False,
ORD-e20ae5a1cd,M_TrendMart,Eiravati Kanda,dfp_7d0b0a0d3e3c5d45b632,manddalbir@ybl,19.116216,72.856573,4506.65,2026-06-28T00:00:00,False,item_not_as_described
ORD-a18ef28c9b,M_ElectroHub,Kamala Zachariah,dfp_309f81b9cb6d499e97b7,adubey@oksbi,28.588716,77.034613,39822.92,2026-06-27T00:00:00,False,item_not_as_described
ORD-5d5962147c,M_GadgetKart,Chaaya Kamdar,dfp_143699ea6f599cb18879,handra@oksbi,19.133321,72.850716,37553.22,2026-07-10T00:00:00,False,item_not_as_described
ORD-4b6f7c4f3c,M_GadgetKart,Alka Nigam,dfp_2d234bb361e70c8f191e,vbuch@okhdfcbank,28.593014,77.043829,14266.3,2026-03-11T00:00:00,False,item_not_as_described
ORD-44eac1b107,M_TrendMart,Mitesh Ramachandran,dfp_092aaf09c683e7b37b32,jalsa11@ybl,12.938348,77.620432,40302.73,2026-06-08T00:00:00,False,item_not_as_described
ORD-6bddd2a4a5,M_HomeBazaar,Quincy Chaudry,dfp_4872e30733456b1a4d21,amruta27@paytm,19.12539,72.85546,31502.06,2026-01-17T00:00:00,False,
ORD-b1352d2b56,M_TrendMart,Raghav Sathe,dfp_e800865ad23946cae87d,niharikasundaram@paytm,17.455521,78.344755,35719.91,2026-07-08T00:00:00,False,item_not_as_described
ORD-91b589c606,M_FashionNest,Vyanjana Borah,dfp_c6ac9901d01714b3a061,doshimanthan@paytm,17.435166,78.351608,28214.12,2026-07-07T00:00:00,False,item_not_as_described
ORD-962d49cd2b,M_TrendMart,Gautam Ramaswamy,dfp_6651e38c1443b934ead0,nkhosla@okhdfcbank,28.59224,77.050615,40215.87,2026-02-27T00:00:00,False,item_not_as_described
ORD-8710646b28,M_TrendMart,Yasti Rama,dfp_9b8ca42c4a66775767c4,kdevi@ybl,12.942834,77.644811,23975.51,2026-01-26T00:00:00,False,
ORD-5fdd16493c,M_ElectroHub,Jack Chatterjee,dfp_99511f24ab98fb50c5ed,krishnarama@okhdfcbank,28.591014,77.044568,38027.12,2026-02-17T00:00:00,False,item_not_as_described
ORD-06ecd19db6,M_FashionNest,Lekha Deo,dfp_c5f1e355be36888b33c3,babusamaksh@oksbi,12.938826,77.629253,13606.47,2026-03-04T00:00:00,False,
ORD-03487f0482,M_HomeBazaar,Rajata Rattan,dfp_f784d31d7a2f717a1269,randhawadayita@ybl,28.59552,77.039595,33493.47,2026-05-07T00:00:00,False,item_not_as_described
ORD-05573e5026,M_GadgetKart,Dayamai Viswanathan,dfp_a1c61c6608aaabfb978b,lakshchahal@ybl,13.001605,80.256443,26899.73,2026-02-27T00:00:00,True,item_not_received
ORD-0d9d147a40,M_TrendMart,Lajita Munshi,dfp_f7e7727340e4aabf19ed,samakshjayaraman_l@okhdfcbank,19.119518,72.846948,32307.82,2026-03-16T00:00:00,True,item_not_received
ORD-70c0ec10fd,M_GadgetKart,Shivani Prabhakar,dfp_b7183f2dd2014861ca25,sachi19@oksbi,12.957177,77.615391,32291.06,2026-01-10T00:00:00,False,
ORD-08b75d6aab,M_HomeBazaar,Indali Sekhon,dfp_b49902ff9ce966f1675f,panditradhika@paytm,13.014073,80.269893,4648.34,2026-03-28T00:00:00,False,
ORD-29f5ed5120,M_GadgetKart,Gavin Nigam,dfp_16f9ba10daee08d661ef,bhasinishani@ybl,12.938066,77.626871,39489.49,2026-05-07T00:00:00,False,item_not_as_described
ORD-4b87a80d2a,M_TrendMart,Chatura Kapoor,dfp_cfabe94cf2c1a7e14f4d,jnarula@ybl,13.014519,80.237706,7404.03,2026-04-17T00:00:00,False,
ORD-e2e0eee53e,M_FashionNest,Udant Varty,dfp_5ad590e509f9d326f199,rattanekapad@ybl,19.11869,72.848133,37515.03,2026-01-14T00:00:00,False,item_not_as_described
ORD-5bde3eb578,M_TrendMart,Garima Mahajan,dfp_0a6c1e43cafffee12ec3,pillairajeshri@okhdfcbank,12.939778,77.629983,31398.44,2026-03-04T00:00:00,False,item_not_as_described
ORD-a2914cfbaf,M_TrendMart,Januja Pradhan,dfp_efe3feaaef3b266415f1,lila65@okhdfcbank,19.119138,72.844708,34914.26,2026-03-25T00:00:00,False,
ORD-2edea2c0a2,M_TrendMart,Yug Ramaswamy,dfp_dc36d46a34530ea4207e,kdhar@ybl,12.948863,77.608219,28082.74,2026-05-28T00:00:00,False,item_not_as_described
ORD-ddf3569feb,M_ElectroHub,David Kapadia,dfp_9bf3742cbe7fce18390b,rudrarattan@paytm,17.436294,78.346624,34022.82,2026-03-29T00:00:00,False,item_not_as_described
ORD-9c7ee2fb75,M_FashionNest,Varenya Kibe,dfp_3efdb018326469a7a243,mekhalakhatri@paytm,13.004508,80.253421,30224.59,2026-03-09T00:00:00,False,
ORD-c7a1bbd0ca,M_HomeBazaar,Gagan Menon,dfp_214d869f77df37a7fa20,giyengar@paytm,19.125964,72.849416,38145.21,2026-05-04T00:00:00,False,
ORD-8d08a7e497,M_FashionNest,Eta Balan,dfp_56e05577b3ba40dfa853,shravya73@paytm,17.443019,78.353528,14028.76,2026-01-17T00:00:00,False,item_not_as_described
ORD-9574458848,M_TrendMart,Chasmum Subramanian,dfp_de1f20fa9fa6037bfa6b,nidramishra@ybl,19.132376,72.844749,35108.8,2026-01-27T00:00:00,False,
ORD-c9b87c877a,M_GadgetKart,Zayyan Doctor,dfp_0e759acbc086fa2e0227,finn92@paytm,17.431777,78.349998,39566.28,2026-07-01T00:00:00,False,item_not_as_described
ORD-2e02705af3,M_TrendMart,Jonathan Sama,dfp_069ab663228d564d20a2,bhattvamakshi@okhdfcbank,17.429515,78.343049,29777.4,2026-01-14T00:00:00,False,item_not_as_described
ORD-3872e5ab1c,M_GadgetKart,Anusha Rao,dfp_61a90a53b38d09d3d1a2,chaitaly72@oksbi,28.605131,77.030196,4698.17,2026-02-14T00:00:00,False,
ORD-611233e3a9,M_TrendMart,Vihaan Kata,dfp_61d19840d4907254853b,vihaankata_w@okhdfcbank,19.119804,72.846752,20130.09,2026-02-20T00:00:00,True,item_not_received
ORD-45dc3dccdd,M_GadgetKart,Jhalak Dugar,dfp_fd154801b808a5759555,harshil91@ybl,28.59407,77.028457,39817.1,2026-01-20T00:00:00,False,item_not_as_described
ORD-b96736078d,M_HomeBazaar,Harrison Tripathi,dfp_171c4fa43698e8867bd5,nayarkaran@ybl,19.120707,72.852233,34704.55,2026-04-29T00:00:00,True,
ORD-1a8257da3c,M_TrendMart,Ekiya Suresh,dfp_54b2004fac10475f4d11,choudhuryjanani@okhdfcbank,28.594683,77.044418,3795.73,2026-07-14T00:00:00,False,item_not_as_described
ORD-448b22d9c9,M_FashionNest,Isaiah Keer,dfp_9dfe0e643214c94c6542,anair@oksbi,19.119987,72.846653,17792.11,2026-04-08T00:00:00,False,item_not_as_described
ORD-be481b4a59,M_HomeBazaar,Ekaraj Dhar,dfp_bdb07cd6c57ad1e5064f,chandtanveer@oksbi,12.935169,77.624201,35552.07,2026-03-17T00:00:00,False,
ORD-537ac688fe,M_TrendMart,Zashil Chaudhari,dfp_adcf4467f8198562d2f3,vidhinarayanan@okhdfcbank,17.438371,78.355933,31040.89,2026-07-08T00:00:00,False,
ORD-14ed17960c,M_FashionNest,Matthew Kashyap,dfp_1db55c851b710b051ceb,tdua@oksbi,12.999549,80.259895,25059.56,2026-03-30T00:00:00,False,item_not_as_described
ORD-73f52b65a2,M_HomeBazaar,Charan Krishnan,dfp_b3e418410f7886a2f7c2,ecomar@okhdfcbank,17.433051,78.341752,1350.07,2026-01-04T00:00:00,False,
ORD-34c5f9e279,M_ElectroHub,Suhani Chana,dfp_16d6b0588fa6a4ea3bf5,ubikaseth53@ibl,13.001211,80.256362,52691.47,2026-05-02T00:00:00,True,item_not_received
ORD-0e07ea48bb,M_TrendMart,Anamika Sachar,dfp_61d19840d4907254853b,vihaankata_o@ibl,19.11971,72.84684,31966.92,2026-03-10T00:00:00,True,item_not_received
ORD-8f0ca60c50,M_TrendMart,Gagan Sami,dfp_14ae531acfdd67d25aba,balangirik@ybl,12.98622,80.273361,27605.94,2026-03-09T00:00:00,False,
ORD-fffce07e5b,M_GadgetKart,Sai Keer,dfp_85c6bd4b583ace5f40fa,hardik58@oksbi,13.002703,80.261134,25908.25,2026-01-10T00:00:00,False,
ORD-4e92467644,M_TrendMart,Hritik Kaur,dfp_ee38f06cf37ec424ebe7,nbakshi@okhdfcbank,12.920051,77.622829,4523.71,2026-05-15T00:00:00,False,item_not_as_described
ORD-0edb5d046f,M_HomeBazaar,Bimala Mitra,dfp_b570c10bbd4925cda079,mandaraksha@ybl,19.126608,72.848748,42986.4,2026-01-18T00:00:00,False,item_not_as_described
ORD-286cd0d42d,M_FashionNest,Darika Saxena,dfp_195e27f00adfd164b1ca,anamika12@ybl,19.126038,72.846803,20013.63,2026-06-25T00:00:00,False,item_not_as_described
ORD-bd8d176829,M_TrendMart,Simon Bail,dfp_5e1cb0ca3348ca421f81,nathyagnesh@paytm,12.952976,77.643489,24946.32,2026-01-30T00:00:00,False,
ORD-f5e121579d,M_GadgetKart,Chasmum Issac,dfp_8a89ee8fd6ad53868b57,gsubramanian@okhdfcbank,12.938905,77.625133,507.71,2026-06-29T00:00:00,False,item_not_as_described
ORD-692e671b97,M_ElectroHub,Ishaan Raju,dfp_aaa12839de7ec8e4514e,barkha08@okhdfcbank,12.999582,80.258186,22586.61,2026-02-15T00:00:00,False,
ORD-1e81e3891d,M_ElectroHub,Isaiah Sachdeva,dfp_f4d2c70001c13cb6374f,manbirchaudhry@okhdfcbank,28.586124,77.05555,7702.57,2026-04-05T00:00:00,False,
ORD-817c05a50c,M_FashionNest,Amara Varkey,dfp_a581cc1152ccd00cd92a,deshmukhnisha@okhdfcbank,12.94925,77.61057,28579.26,2026-05-06T00:00:00,False,
ORD-9c50eb696c,M_FashionNest,Chatresh Parmer,dfp_b7a3a1e725f4ae684911,sundaramlaban@oksbi,17.440141,78.348783,42784.25,2026-07-19T00:00:00,False,item_not_as_described
ORD-bac9e8e1d7,M_FashionNest,Gavin Comar,dfp_01c7991ca04ed2db78c0,gavincomar@oksbi,19.119623,72.846883,3558.32,2026-01-25T00:00:00,False,
ORD-bfc59f6568,M_ElectroHub,Ethan Seth,dfp_4ac8fa40d538ea3ab965,saichahal@okhdfcbank,17.447919,78.34323,28524.95,2026-03-02T00:00:00,False,item_not_as_described
ORD-8719188858,M_ElectroHub,Fariq Kaul,dfp_3b36a45c17ff134eee52,raiarunima@paytm,17.440959,78.367189,27719.27,2026-06-08T00:00:00,False,
ORD-a0ae7cbec4,M_ElectroHub,Nandini Mammen,dfp_07aa17165702413574bf,kgole@paytm,12.934499,77.622819,10013.05,2026-04-04T00:00:00,False,item_not_as_described
ORD-89b89e3509,M_GadgetKart,Qarin Grewal,dfp_6dbec9f53d32f03b3e7c,brandhawa@oksbi,28.586299,77.03144,1051.63,2026-03-09T00:00:00,False,item_not_as_described
ORD-02d4f2a91f,M_FashionNest,Turvi Sachdev,dfp_53cb47868adc92872faf,guhazarna@okhdfcbank,17.438879,78.359957,42293.24,2026-01-10T00:00:00,False,
ORD-e5c651a663,M_ElectroHub,Vivaan Walla,dfp_9847799ad7b8651e677f,dayamaisingh@paytm,13.012017,80.263856,20449.93,2026-03-27T00:00:00,False,item_not_as_described
ORD-3e3a1e98a8,M_TrendMart,Maanav Gola,dfp_cd07d91034fad19c8965,onimorar@oksbi,12.935203,77.62451,4044.0,2026-06-26T00:00:00,False,
ORD-78b7e3dec4,M_TrendMart,Triveni Palla,dfp_705164eda94af93078bc,vedant30@okhdfcbank,17.439598,78.351394,7075.17,2026-03-28T00:00:00,False,item_not_as_described
ORD-0b8273b139,M_FashionNest,Vihaan Kata,dfp_61d19840d4907254853b,vihaankata_o@ibl,19.119398,72.84687,40726.21,2026-02-24T00:00:00,True,item_not_received
ORD-20b4bdffc1,M_ElectroHub,Triya Bedi,dfp_9c20b8d86abd02ec30d8,rachitarana@ybl,12.999799,80.240193,11245.76,2026-02-20T00:00:00,False,item_not_as_described
ORD-5cda304229,M_GadgetKart,Amrita Peri,dfp_a4dc903826827b6a4b92,sastrytejas@okhdfcbank,19.109173,72.835313,26090.15,2026-04-06T00:00:00,False,item_not_as_described
ORD-1efef3583e,M_FashionNest,Vidhi Mital,dfp_545e0e5991830b643a2c,champak61@oksbi,13.009136,80.265482,41155.6,2026-06-05T00:00:00,False,item_not_as_described
ORD-95f9a0469b,M_GadgetKart,Umang Pillai,dfp_4d513888dc54d89b4df8,rishimenon@okhdfcbank,17.437656,78.349116,44299.02,2026-04-13T00:00:00,False,item_not_as_described
ORD-5d2dea9270,M_ElectroHub,Dev Shankar,dfp_fc753191c39a46b73c04,memonsaksham@okhdfcbank,13.0067,80.249102,23333.61,2026-04-27T00:00:00,False,item_not_as_described
ORD-e5019ddaf2,M_HomeBazaar,Laksh Sahota,dfp_ff9bbabb2af4b2d275eb,vaidyajacob@ybl,19.129383,72.82984,11343.86,2026-06-17T00:00:00,False,item_not_as_described
ORD-a57ad1bc53,M_HomeBazaar,Vihaan Wali,dfp_39eeaf666027e62c21b5,mgupta@ybl,12.925858,77.63625,18601.09,2026-03-04T00:00:00,False,
ORD-34e4161765,M_HomeBazaar,Anthony Baral,dfp_4229340a8c3325562915,anthonybaral83@okhdfcbank,17.439942,78.34887,39457.75,2026-07-06T00:00:00,True,item_not_received
ORD-6199b1b6ef,M_FashionNest,William Saini,dfp_f45810ae0891ca297d8c,hbhatnagar@oksbi,19.120017,72.846962,17111.46,2026-07-12T00:00:00,False,
ORD-a0c5811772,M_GadgetKart,Leena Dey,dfp_ddb87152fae6f1eb60f4,tellahiral@ybl,28.598556,77.037258,37739.81,2026-04-21T00:00:00,False,item_not_as_described
ORD-1b470d01cd,M_ElectroHub,Caleb Dayal,dfp_6f904e8c66b663747062,azadjaggi@okhdfcbank,19.136616,72.825405,4647.98,2026-05-20T00:00:00,False,
ORD-16b35a2d70,M_GadgetKart,Oni Swamy,dfp_65371eb24426b5c4fba1,dharati@oksbi,19.126034,72.827088,39358.21,2026-05-24T00:00:00,False,item_not_as_described
ORD-0fef5b3d10,M_GadgetKart,Onkar Bhasin,dfp_4dbfbd00b4c5b9862d03,onkarbhasin@paytm,19.119705,72.846799,26125.2,2026-03-22T00:00:00,True,item_not_received
ORD-808e45026e,M_TrendMart,Gunbir Sinha,dfp_5a10bf7ce0d45b6d5e06,aarnagoswami@okhdfcbank,28.589982,77.057187,19282.06,2026-06-14T00:00:00,False,item_not_as_described
ORD-9ef9aba8bf,M_FashionNest,Wakeeta Dixit,dfp_508343dc31dd865b57be,vaidyafalan@paytm,28.608391,77.035233,22721.89,2026-07-04T00:00:00,False,item_not_as_described
ORD-068dd9a17b,M_ElectroHub,Prisha Varma,dfp_d6ee0a11cb4c68596b7d,gabriel61@ybl,17.440289,78.348748,38016.71,2026-06-14T00:00:00,False,item_not_as_described
ORD-29a00f832a,M_ElectroHub,Anirudh Sastry,dfp_ddd42dfe3d02fb60f5ba,omya26@ybl,19.115962,72.845521,21718.26,2026-04-03T00:00:00,False,item_not_as_described
ORD-6a4cb64a85,M_GadgetKart,Manbir Agate,dfp_d9e6bace707572c921dc,maanav28@paytm,12.991788,80.24681,25248.22,2026-01-25T00:00:00,False,item_not_as_described
ORD-f6c13936eb,M_HomeBazaar,Pranit Memon,dfp_ace1103354da4bffcbe0,harshil15@paytm,12.942768,77.624783,13041.4,2026-06-15T00:00:00,False,
ORD-fc8c857474,M_HomeBazaar,Pranit Deshmukh,dfp_211e7cfcb3e2ec6191d1,yprasad@paytm,12.998773,80.258377,27490.34,2026-05-30T00:00:00,False,
ORD-446f5f8af8,M_GadgetKart,Neelima Barad,dfp_c09a140a98f1bcda403f,snarula@ybl,28.596263,77.057891,14590.95,2026-04-19T00:00:00,False,item_not_as_described
ORD-1f1f3f4ef1,M_FashionNest,Idika Bhattacharyya,dfp_8c3867236949f3d7f567,charita22@okhdfcbank,19.113925,72.841767,22985.02,2026-01-14T00:00:00,False,
ORD-93aad0fb27,M_HomeBazaar,Parth Singhal,dfp_c70e38f2f801acd618bf,lmall@okhdfcbank,12.947603,77.619685,29271.62,2026-05-19T00:00:00,False,
ORD-9a610a1b75,M_HomeBazaar,Neha Keer,dfp_1e96e9c3bd473ee48aa8,sharafsachi@oksbi,28.588886,77.041952,10490.76,2026-03-26T00:00:00,False,
ORD-e34cad351b,M_HomeBazaar,Bhavini Bose,dfp_e6dd3981a9c8719c5dbc,tripathileena@oksbi,12.94726,77.629718,42129.69,2026-06-04T00:00:00,False,item_not_as_described
ORD-d044452c78,M_GadgetKart,Oviya Tata,dfp_73e2bda03294f193c843,zansiwalla@paytm,17.424804,78.332661,22511.15,2026-04-07T00:00:00,False,
ORD-ffef7ab486,M_GadgetKart,Qasim Prabhakar,dfp_d022fe362165d1482e55,lpingle@oksbi,17.444022,78.333609,35625.94,2026-07-03T00:00:00,False,
ORD-3a7593fac8,M_TrendMart,Dayita Ramanathan,dfp_ddbe4e9c45e5fc2dac02,fradomukherjee@oksbi,12.924498,77.615763,8648.97,2026-04-21T00:00:00,False,item_not_as_described
ORD-0b9e62743d,M_TrendMart,Theodore Devi,dfp_ac8a41445823bb168636,wchand@ybl,12.993117,80.248015,38624.43,2026-04-25T00:00:00,False,item_not_as_described
ORD-6c8853398c,M_TrendMart,Lajita Sood,dfp_729c3034c9c78948f8cc,pandeychanchal@okhdfcbank,13.000779,80.267193,24812.27,2026-05-10T00:00:00,False,item_not_as_described
ORD-603d072f60,M_GadgetKart,Gautami Sanghvi,dfp_6868ff59bbc8687c3954,devansh49@okhdfcbank,13.01297,80.263492,17523.85,2026-02-04T00:00:00,False,item_not_as_described
ORD-2b6a6003b7,M_ElectroHub,Chanakya Bedi,dfp_b60638e6e0c4755e84fa,warda97@okhdfcbank,28.581702,77.042022,7700.79,2026-06-07T00:00:00,False,item_not_as_described
ORD-6b71ee997e,M_GadgetKart,Ishita Kaul,dfp_31a72af06011cc7ff1fd,harishkota@ybl,12.916897,77.643772,973.91,2026-07-04T00:00:00,False,
ORD-fa67912d74,M_FashionNest,Janani Mani,dfp_64a3578a444565000b37,rajuyamini@ybl,17.433831,78.342128,19674.82,2026-02-07T00:00:00,False,item_not_as_described
ORD-722c4e7250,M_ElectroHub,Janya Gaba,dfp_4eb2435ad84e0ad052f2,isha34@okhdfcbank,28.572551,77.064647,25049.33,2026-06-20T00:00:00,False,item_not_as_described
ORD-5128f471ee,M_FashionNest,Balvan Verma,dfp_d2dfa98d61ec036929f0,balvanverma_D@paytm,19.119328,72.847228,46046.05,2026-04-06T00:00:00,True,item_not_received
ORD-b8930b1065,M_GadgetKart,Eesha Sunder,dfp_968b4fffd87430edf8a3,nnarasimhan@ybl,17.44974,78.35921,40119.07,2026-07-09T00:00:00,False,item_not_as_described
ORD-22addcc2a1,M_HomeBazaar,Victor Sekhon,dfp_7c0548b6c694736b10f9,harishkala@oksbi,19.131793,72.84951,22787.76,2026-04-20T00:00:00,False,
ORD-21061924b2,M_GadgetKart,Jasmit Pall,dfp_7d87d28c3e68a51aec2e,ekanipadmanabhan@oksbi,12.934443,77.624386,26849.13,2026-07-07T00:00:00,False,item_not_as_described
ORD-fa339cbdf7,M_GadgetKart,Lohit Dasgupta,dfp_7218608ea720d5ecbcf1,ahluwaliameera@oksbi,12.938823,77.617825,24848.06,2026-02-25T00:00:00,False,item_not_as_described
ORD-de87ef56ae,M_HomeBazaar,Nitara Vala,dfp_6676e198486fcda0698e,dipta83@okhdfcbank,12.928461,77.606197,28903.14,2026-07-11T00:00:00,False,
ORD-634c60d8f9,M_TrendMart,Jonathan Thakkar,dfp_7062ea8574d01234d1b4,harish71@paytm,19.123036,72.849452,25435.14,2026-04-21T00:00:00,False,item_not_as_described
ORD-0ea7a7e267,M_HomeBazaar,Garima Srinivasan,dfp_57019f82b11612a594d6,wsehgal@ybl,12.993255,80.266554,3206.1,2026-06-13T00:00:00,False,item_not_as_described
ORD-304a2a5ba9,M_HomeBazaar,Sai Deshmukh,dfp_d34868dfa629a2ec9a51,tanmayisaran@ybl,17.446731,78.331312,7382.7,2026-04-05T00:00:00,False,
ORD-db72c2d1e1,M_ElectroHub,Jagvi Chokshi,dfp_4dbfbd00b4c5b9862d03,onkarbhasin_s@okhdfcbank,19.120093,72.846592,38399.22,2026-03-19T00:00:00,True,item_not_received
ORD-65f82c428a,M_FashionNest,Gaurang Tara,dfp_c8d4310e92b1705e83ac,hmutti@paytm,19.126938,72.848221,15481.51,2026-06-04T00:00:00,False,item_not_as_described
ORD-62809c6bc3,M_FashionNest,Qasim Bal,dfp_1a70531e0ba917227808,madhavbalan_W@paytm,13.001293,80.256319,33978.74,2026-06-08T00:00:00,True,item_not_received
ORD-1ee09f9790,M_GadgetKart,Shivani Lad,dfp_97206d6d76da949b7265,aradhanaverma@okhdfcbank,28.5962,77.045922,43565.43,2026-07-20T00:00:00,False,item_not_as_described
ORD-ed0f269217,M_FashionNest,Urvashi Ramachandran,dfp_2ac8534ebf79451adb63,ekantika20@oksbi,17.449835,78.371018,14916.5,2026-03-28T00:00:00,False,
ORD-b4614db793,M_FashionNest,Pushti Chand,dfp_d50a9e4843257bb76ce7,agarwaltanay@paytm,28.60103,77.06582,35877.44,2026-07-14T00:00:00,False,
ORD-a1c5cf94a4,M_TrendMart,Om Pandey,dfp_64ea895a2839b847eebd,logansuresh@oksbi,17.436861,78.342557,7807.76,2026-05-05T00:00:00,False,item_not_as_described
ORD-e8f12b8726,M_TrendMart,Bhavini Bhandari,dfp_3cac07364dbbd876b5f5,wardasarna@ybl,13.006766,80.253884,38050.84,2026-01-05T00:00:00,False,
ORD-0ca292525f,M_GadgetKart,Dalbir Konda,dfp_c8579d95b9b6c3563439,sarafjack@okhdfcbank,28.598016,77.045869,43249.11,2026-01-06T00:00:00,False,
ORD-501a09686a,M_HomeBazaar,Chaitanya Lall,dfp_7b726305d9f7b1e9d909,qshroff@okhdfcbank,28.580315,77.053011,3608.84,2026-05-23T00:00:00,False,item_not_as_described
ORD-00956f5f11,M_GadgetKart,Mitali Sinha,dfp_f84229021ddb6a310dbf,flanka@okhdfcbank,28.590821,77.037424,8311.11,2026-02-15T00:00:00,False,item_not_as_described
ORD-2999ac8679,M_TrendMart,Urvi Palla,dfp_d59fc01292dcf3ee0176,nihal41@ybl,17.441915,78.354275,10603.81,2026-04-23T00:00:00,False,
ORD-6fa265765a,M_ElectroHub,Owen Parikh,dfp_9d57cd8dfaa05a4e7960,parthradhakrishnan@okhdfcbank,17.42936,78.338925,39901.77,2026-04-07T00:00:00,False,
